集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,現地法人企業数_増減率（％）
1995,28,兵庫県,1,アジア州,123,インド,-
1995,28,兵庫県,1,アジア州,125,スリランカ,-
1995,28,兵庫県,1,アジア州,143,イスラエル,-
1995,28,兵庫県,2,ヨーロッパ州,202,ノルウェー,-
1995,28,兵庫県,2,ヨーロッパ州,204,デンマーク,-
1995,28,兵庫県,2,ヨーロッパ州,205,英国,-
1995,28,兵庫県,2,ヨーロッパ州,207,オランダ,-
1995,28,兵庫県,2,ヨーロッパ州,210,フランス,-
1995,28,兵庫県,2,ヨーロッパ州,213,ドイツ,-
1995,28,兵庫県,2,ヨーロッパ州,218,スペイン,-
1995,28,兵庫県,2,ヨーロッパ州,220,イタリア,-
1995,28,兵庫県,3,北アメリカ州,302,カナダ,-
1995,28,兵庫県,3,北アメリカ州,304,アメリカ合衆国,-
1995,28,兵庫県,3,北アメリカ州,305,メキシコ,-
1995,28,兵庫県,3,北アメリカ州,399,その他の北アメリカ州,-
1995,28,兵庫県,4,南アメリカ州,410,ブラジル,-
1995,28,兵庫県,6,大洋州,601,オーストラリア,-
1995,28,兵庫県,6,大洋州,606,ニュージーランド,-
1995,29,奈良県,1,アジア州,103,大韓民国,-
1995,29,奈良県,1,アジア州,105,中華人民共和国,-
1995,29,奈良県,1,アジア州,111,タイ,-
1995,29,奈良県,1,アジア州,188,その他のアジア,-
1995,29,奈良県,3,北アメリカ州,302,カナダ,-
1995,29,奈良県,3,北アメリカ州,304,アメリカ合衆国,-
1995,30,和歌山県,1,アジア州,105,中華人民共和国,-
1995,30,和歌山県,1,アジア州,106,台湾,-
1995,30,和歌山県,1,アジア州,108,香港,-
1995,30,和歌山県,1,アジア州,112,シンガポール,-
1995,30,和歌山県,2,ヨーロッパ州,205,英国,-
1995,30,和歌山県,2,ヨーロッパ州,210,フランス,-
1995,30,和歌山県,2,ヨーロッパ州,213,ドイツ,-
1995,30,和歌山県,2,ヨーロッパ州,220,イタリア,-
1995,30,和歌山県,2,ヨーロッパ州,223,ポーランド,-
1995,30,和歌山県,2,ヨーロッパ州,299,その他のヨーロッパ,-
1995,30,和歌山県,3,北アメリカ州,302,カナダ,-
1995,30,和歌山県,3,北アメリカ州,304,アメリカ合衆国,-
1995,30,和歌山県,4,南アメリカ州,410,ブラジル,-
1995,30,和歌山県,6,大洋州,601,オーストラリア,-
1995,31,鳥取県,1,アジア州,105,中華人民共和国,-
1995,31,鳥取県,1,アジア州,108,香港,-
1995,31,鳥取県,1,アジア州,113,マレーシア,-
1995,31,鳥取県,2,ヨーロッパ州,288,旧ソ連,-
1995,33,岡山県,1,アジア州,103,大韓民国,-
1995,33,岡山県,1,アジア州,105,中華人民共和国,-
1995,33,岡山県,1,アジア州,106,台湾,-
1995,33,岡山県,1,アジア州,118,インドネシア,-
1995,33,岡山県,2,ヨーロッパ州,205,英国,-
1995,33,岡山県,2,ヨーロッパ州,207,オランダ,-
1995,33,岡山県,2,ヨーロッパ州,210,フランス,-
1995,33,岡山県,2,ヨーロッパ州,225,オーストリア,-
1995,33,岡山県,3,北アメリカ州,304,アメリカ合衆国,-
1995,34,広島県,1,アジア州,103,大韓民国,-
1995,34,広島県,1,アジア州,105,中華人民共和国,-
1995,34,広島県,1,アジア州,108,香港,-
1995,34,広島県,1,アジア州,111,タイ,-
1995,34,広島県,1,アジア州,112,シンガポール,-
1995,34,広島県,1,アジア州,113,マレーシア,-
1995,34,広島県,1,アジア州,118,インドネシア,-
1995,34,広島県,1,アジア州,123,インド,-
1995,34,広島県,2,ヨーロッパ州,205,英国,-
1995,34,広島県,2,ヨーロッパ州,207,オランダ,-
1995,34,広島県,2,ヨーロッパ州,208,ベルギー,-
1995,34,広島県,2,ヨーロッパ州,213,ドイツ,-
1995,34,広島県,2,ヨーロッパ州,217,ポルトガル,-
1995,34,広島県,3,北アメリカ州,302,カナダ,-
1995,34,広島県,3,北アメリカ州,304,アメリカ合衆国,-
1995,34,広島県,3,北アメリカ州,312,パナマ,-
1995,34,広島県,4,南アメリカ州,401,コロンビア,-
1995,34,広島県,4,南アメリカ州,402,ベネズエラ,-
1995,34,広島県,4,南アメリカ州,410,ブラジル,-
1995,34,広島県,5,アフリカ州,549,ジンバブエ,-
1995,34,広島県,6,大洋州,601,オーストラリア,-
1995,34,広島県,6,大洋州,606,ニュージーランド,-
1995,35,山口県,1,アジア州,105,中華人民共和国,-
1995,35,山口県,3,北アメリカ州,315,バハマ,-
1995,36,徳島県,1,アジア州,105,中華人民共和国,-
1995,37,香川県,1,アジア州,103,大韓民国,-
1995,37,香川県,1,アジア州,106,台湾,-
1995,37,香川県,1,アジア州,112,シンガポール,-
1995,37,香川県,1,アジア州,118,インドネシア,-
1995,37,香川県,1,アジア州,125,スリランカ,-
1995,37,香川県,2,ヨーロッパ州,206,アイルランド,-
1995,37,香川県,2,ヨーロッパ州,207,オランダ,-
1995,37,香川県,2,ヨーロッパ州,213,ドイツ,-
1995,37,香川県,3,北アメリカ州,304,アメリカ合衆国,-
1995,38,愛媛県,1,アジア州,103,大韓民国,-
1995,38,愛媛県,1,アジア州,105,中華人民共和国,-
1995,38,愛媛県,1,アジア州,113,マレーシア,-
1995,38,愛媛県,1,アジア州,118,インドネシア,-
1995,38,愛媛県,2,ヨーロッパ州,205,英国,-
1995,39,高知県,2,ヨーロッパ州,207,オランダ,-
1995,40,福岡県,1,アジア州,103,大韓民国,-
1995,40,福岡県,1,アジア州,105,中華人民共和国,-
1995,40,福岡県,1,アジア州,106,台湾,-
1995,40,福岡県,1,アジア州,108,香港,-
1995,40,福岡県,1,アジア州,111,タイ,-
1995,40,福岡県,1,アジア州,112,シンガポール,-
1995,40,福岡県,1,アジア州,113,マレーシア,-
1995,40,福岡県,1,アジア州,116,ブルネイ,-
1995,40,福岡県,1,アジア州,117,フィリピン,-
1995,40,福岡県,1,アジア州,118,インドネシア,-
1995,40,福岡県,2,ヨーロッパ州,203,スウェーデン,-
1995,40,福岡県,2,ヨーロッパ州,205,英国,-
1995,40,福岡県,2,ヨーロッパ州,213,ドイツ,-
1995,40,福岡県,3,北アメリカ州,304,アメリカ合衆国,-
1995,43,熊本県,1,アジア州,105,中華人民共和国,-
1995,43,熊本県,3,北アメリカ州,304,アメリカ合衆国,-
1995,44,大分県,2,ヨーロッパ州,208,ベルギー,-
1996,01,北海道,3,北アメリカ州,304,アメリカ合衆国,-
1996,03,岩手県,1,アジア州,108,香港,1.0000
1996,03,岩手県,1,アジア州,113,マレーシア,0.0000
1996,04,宮城県,1,アジア州,103,大韓民国,0.0000
1996,04,宮城県,1,アジア州,108,香港,0.0000
1996,04,宮城県,1,アジア州,112,シンガポール,0.0000
1996,04,宮城県,3,北アメリカ州,302,カナダ,0.0000
1996,04,宮城県,3,北アメリカ州,304,アメリカ合衆国,-0.5000
1996,04,宮城県,6,大洋州,601,オーストラリア,0.0000
1996,06,山形県,1,アジア州,105,中華人民共和国,0.0000
1996,06,山形県,1,アジア州,106,台湾,0.0000
1996,06,山形県,1,アジア州,108,香港,0.0000
1996,06,山形県,1,アジア州,111,タイ,1.0000
1996,06,山形県,1,アジア州,113,マレーシア,-
1996,06,山形県,2,ヨーロッパ州,213,ドイツ,0.0000
1996,06,山形県,3,北アメリカ州,304,アメリカ合衆国,0.0000
1996,07,福島県,1,アジア州,106,台湾,-
1996,07,福島県,3,北アメリカ州,304,アメリカ合衆国,0.0000
1996,07,福島県,3,北アメリカ州,305,メキシコ,0.0000
1996,08,茨城県,1,アジア州,103,大韓民国,0.0000
1996,08,茨城県,1,アジア州,105,中華人民共和国,0.0000
1996,08,茨城県,1,アジア州,108,香港,-
1996,08,茨城県,1,アジア州,111,タイ,0.0000
1996,08,茨城県,3,北アメリカ州,304,アメリカ合衆国,-
1996,09,栃木県,1,アジア州,103,大韓民国,0.0000
1996,09,栃木県,1,アジア州,105,中華人民共和国,-0.6667
1996,09,栃木県,1,アジア州,106,台湾,0.0000
1996,09,栃木県,1,アジア州,108,香港,-0.5000
1996,09,栃木県,1,アジア州,110,ベトナム,-
1996,09,栃木県,1,アジア州,111,タイ,-
1996,09,栃木県,1,アジア州,112,シンガポール,-0.5000
1996,09,栃木県,1,アジア州,117,フィリピン,-
1996,09,栃木県,2,ヨーロッパ州,205,英国,-
1996,09,栃木県,2,ヨーロッパ州,213,ドイツ,-
1996,09,栃木県,3,北アメリカ州,304,アメリカ合衆国,3.0000
1996,09,栃木県,6,大洋州,601,オーストラリア,0.0000
1996,10,群馬県,1,アジア州,103,大韓民国,0.0000
1996,10,群馬県,1,アジア州,105,中華人民共和国,5.0000
1996,10,群馬県,1,アジア州,106,台湾,1.5000
1996,10,群馬県,1,アジア州,108,香港,1.0000
1996,10,群馬県,1,アジア州,111,タイ,1.6667
1996,10,群馬県,1,アジア州,112,シンガポール,-
1996,10,群馬県,1,アジア州,113,マレーシア,-
1996,10,群馬県,1,アジア州,117,フィリピン,2.0000
1996,10,群馬県,1,アジア州,118,インドネシア,-
1996,10,群馬県,1,アジア州,123,インド,-
1996,10,群馬県,2,ヨーロッパ州,205,英国,1.0000
1996,10,群馬県,2,ヨーロッパ州,210,フランス,-
1996,10,群馬県,2,ヨーロッパ州,220,イタリア,-
1996,10,群馬県,3,北アメリカ州,304,アメリカ合衆国,2.0000
1996,10,群馬県,3,北アメリカ州,305,メキシコ,1.0000
1996,10,群馬県,6,大洋州,601,オーストラリア,-
1996,11,埼玉県,1,アジア州,103,大韓民国,3.0000
1996,11,埼玉県,1,アジア州,105,中華人民共和国,2.6667
1996,11,埼玉県,1,アジア州,106,台湾,0.2500
1996,11,埼玉県,1,アジア州,108,香港,0.0000
1996,11,埼玉県,1,アジア州,111,タイ,0.2000
1996,11,埼玉県,1,アジア州,112,シンガポール,1.5000
1996,11,埼玉県,1,アジア州,113,マレーシア,0.6000
1996,11,埼玉県,1,アジア州,117,フィリピン,1.3333
1996,11,埼玉県,1,アジア州,118,インドネシア,0.5000
1996,11,埼玉県,1,アジア州,127,バングラデシュ,0.0000
1996,11,埼玉県,2,ヨーロッパ州,205,英国,0.0000
1996,11,埼玉県,2,ヨーロッパ州,207,オランダ,-
1996,11,埼玉県,2,ヨーロッパ州,208,ベルギー,-
1996,11,埼玉県,2,ヨーロッパ州,213,ドイツ,-0.5000
1996,11,埼玉県,2,ヨーロッパ州,217,ポルトガル,0.0000
1996,11,埼玉県,3,北アメリカ州,302,カナダ,1.0000
1996,11,埼玉県,3,北アメリカ州,304,アメリカ合衆国,0.9000
1996,11,埼玉県,3,北アメリカ州,305,メキシコ,0.0000
1996,11,埼玉県,4,南アメリカ州,410,ブラジル,0.0000
1996,12,千葉県,1,アジア州,103,大韓民国,0.1667
1996,12,千葉県,1,アジア州,105,中華人民共和国,1.6667
1996,12,千葉県,1,アジア州,106,台湾,0.2857
1996,12,千葉県,1,アジア州,108,香港,1.2500
1996,12,千葉県,1,アジア州,111,タイ,1.5000
1996,12,千葉県,1,アジア州,112,シンガポール,1.6667
1996,12,千葉県,1,アジア州,113,マレーシア,1.0000
1996,12,千葉県,1,アジア州,117,フィリピン,0.5000
1996,12,千葉県,1,アジア州,118,インドネシア,1.0000
1996,12,千葉県,1,アジア州,123,インド,0.0000
1996,12,千葉県,2,ヨーロッパ州,205,英国,0.5000
1996,12,千葉県,2,ヨーロッパ州,207,オランダ,1.0000
1996,12,千葉県,2,ヨーロッパ州,208,ベルギー,-
1996,12,千葉県,2,ヨーロッパ州,209,ルクセンブルク,0.0000
1996,12,千葉県,2,ヨーロッパ州,210,フランス,-
1996,12,千葉県,2,ヨーロッパ州,213,ドイツ,0.3333
1996,12,千葉県,2,ヨーロッパ州,218,スペイン,-
1996,12,千葉県,2,ヨーロッパ州,233,キプロス,0.0000
1996,12,千葉県,2,ヨーロッパ州,234,トルコ,0.0000
1996,12,千葉県,3,北アメリカ州,302,カナダ,0.0000
1996,12,千葉県,3,北アメリカ州,304,アメリカ合衆国,1.0667
1996,12,千葉県,3,北アメリカ州,305,メキシコ,-
1996,12,千葉県,3,北アメリカ州,312,パナマ,-0.0500
1996,12,千葉県,3,北アメリカ州,315,バハマ,1.0000
1996,12,千葉県,3,北アメリカ州,399,その他の北アメリカ州,-0.2000
1996,12,千葉県,4,南アメリカ州,410,ブラジル,-
1996,12,千葉県,5,アフリカ州,515,リベリア,-0.5000
1996,12,千葉県,6,大洋州,601,オーストラリア,1.0000
1996,12,千葉県,6,大洋州,606,ニュージーランド,-
1996,13,東京都,1,アジア州,103,大韓民国,0.2086
1996,13,東京都,1,アジア州,105,中華人民共和国,0.4672
1996,13,東京都,1,アジア州,106,台湾,0.1992
1996,13,東京都,1,アジア州,108,香港,0.1481
1996,13,東京都,1,アジア州,110,ベトナム,0.5000
1996,13,東京都,1,アジア州,111,タイ,0.2435
1996,13,東京都,1,アジア州,112,シンガポール,0.1747
1996,13,東京都,1,アジア州,113,マレーシア,0.2874
1996,13,東京都,1,アジア州,116,ブルネイ,1.0000
1996,13,東京都,1,アジア州,117,フィリピン,0.3883
1996,13,東京都,1,アジア州,118,インドネシア,0.2565
1996,13,東京都,1,アジア州,120,カンボジア,0.0000
1996,13,東京都,1,アジア州,122,ミャンマー,-
1996,13,東京都,1,アジア州,123,インド,0.7778
1996,13,東京都,1,アジア州,124,パキスタン,0.5000
1996,13,東京都,1,アジア州,125,スリランカ,0.6667
1996,13,東京都,1,アジア州,127,バングラデシュ,0.3333
1996,13,東京都,1,アジア州,131,ネパール,0.0000
1996,13,東京都,1,アジア州,133,イラン,0.0000
1996,13,東京都,1,アジア州,135,バーレーン,0.0000
1996,13,東京都,1,アジア州,137,サウジアラビア,0.1000
1996,13,東京都,1,アジア州,138,クウェート,1.0000
1996,13,東京都,1,アジア州,143,イスラエル,0.3333
1996,13,東京都,1,アジア州,147,アラブ首長国連邦,0.3000
1996,13,東京都,1,アジア州,188,その他のアジア,0.2000
1996,13,東京都,2,ヨーロッパ州,202,ノルウェー,0.0000
1996,13,東京都,2,ヨーロッパ州,203,スウェーデン,0.1875
1996,13,東京都,2,ヨーロッパ州,204,デンマーク,0.1429
1996,13,東京都,2,ヨーロッパ州,205,英国,0.1774
1996,13,東京都,2,ヨーロッパ州,206,アイルランド,0.2857
1996,13,東京都,2,ヨーロッパ州,207,オランダ,0.1688
1996,13,東京都,2,ヨーロッパ州,208,ベルギー,0.0968
1996,13,東京都,2,ヨーロッパ州,209,ルクセンブルク,-0.1111
1996,13,東京都,2,ヨーロッパ州,210,フランス,0.1667
1996,13,東京都,2,ヨーロッパ州,213,ドイツ,0.1545
1996,13,東京都,2,ヨーロッパ州,215,スイス,0.4762
1996,13,東京都,2,ヨーロッパ州,217,ポルトガル,0.2222
1996,13,東京都,2,ヨーロッパ州,218,スペイン,0.1455
1996,13,東京都,2,ヨーロッパ州,220,イタリア,0.2807
1996,13,東京都,2,ヨーロッパ州,222,フィンランド,-0.5000
1996,13,東京都,2,ヨーロッパ州,223,ポーランド,0.8571
1996,13,東京都,2,ヨーロッパ州,225,オーストリア,0.3077
1996,13,東京都,2,ヨーロッパ州,227,ハンガリー,1.0000
1996,13,東京都,2,ヨーロッパ州,230,ギリシャ,-0.2500
1996,13,東京都,2,ヨーロッパ州,231,ルーマニア,0.2500
1996,13,東京都,2,ヨーロッパ州,233,キプロス,1.0000
1996,13,東京都,2,ヨーロッパ州,234,トルコ,0.9000
1996,13,東京都,2,ヨーロッパ州,288,旧ソ連,-0.2500
1996,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,0.2308
1996,13,東京都,3,北アメリカ州,302,カナダ,0.1397
1996,13,東京都,3,北アメリカ州,304,アメリカ合衆国,0.1431
1996,13,東京都,3,北アメリカ州,305,メキシコ,0.2264
1996,13,東京都,3,北アメリカ州,306,グアテマラ,0.3333
1996,13,東京都,3,北アメリカ州,307,ホンジュラス,0.0000
1996,13,東京都,3,北アメリカ州,309,エルサルバドル,2.0000
1996,13,東京都,3,北アメリカ州,311,コスタリカ,-0.5000
1996,13,東京都,3,北アメリカ州,312,パナマ,0.2660
1996,13,東京都,3,北アメリカ州,314,バーミュダ(英),-0.1111
1996,13,東京都,3,北アメリカ州,315,バハマ,0.0000
1996,13,東京都,3,北アメリカ州,316,ジャマイカ,0.0000
1996,13,東京都,3,北アメリカ州,320,トリニダード・トバゴ,0.0000
1996,13,東京都,3,北アメリカ州,323,ドミニカ共和国,-
1996,13,東京都,3,北アメリカ州,324,プエルトリコ(米),0.5000
1996,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,0.0789
1996,13,東京都,4,南アメリカ州,401,コロンビア,0.2000
1996,13,東京都,4,南アメリカ州,402,ベネズエラ,0.0000
1996,13,東京都,4,南アメリカ州,404,スリナム,0.0000
1996,13,東京都,4,南アメリカ州,406,エクアドル,0.2500
1996,13,東京都,4,南アメリカ州,407,ペルー,0.2000
1996,13,東京都,4,南アメリカ州,408,ボリビア,-0.5000
1996,13,東京都,4,南アメリカ州,409,チリ,-0.0571
1996,13,東京都,4,南アメリカ州,410,ブラジル,0.3107
1996,13,東京都,4,南アメリカ州,411,パラグアイ,0.0000
1996,13,東京都,4,南アメリカ州,413,アルゼンチン,0.2308
1996,13,東京都,5,アフリカ州,506,エジプト,0.3333
1996,13,東京都,5,アフリカ州,510,セネガル,-
1996,13,東京都,5,アフリカ州,515,リベリア,-0.0686
1996,13,東京都,5,アフリカ州,516,コートジボワール,-
1996,13,東京都,5,アフリカ州,524,ナイジェリア,-0.1429
1996,13,東京都,5,アフリカ州,525,ニジェール,0.0000
1996,13,東京都,5,アフリカ州,527,カメルーン,-0.3333
1996,13,東京都,5,アフリカ州,533,コンゴ民主共和国,0.0000
1996,13,東京都,5,アフリカ州,538,エチオピア,0.0000
1996,13,東京都,5,アフリカ州,541,ケニア,-
1996,13,東京都,5,アフリカ州,543,タンザニア,-
1996,13,東京都,5,アフリカ州,546,マダガスカル,0.0000
1996,13,東京都,5,アフリカ州,554,ザンビア,0.0000
1996,13,東京都,5,アフリカ州,556,エスワティニ,0.0000
1996,13,東京都,5,アフリカ州,599,その他のアフリカ,0.3000
