集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数（社）
1995,13,東京都,2,ヨーロッパ州,218,スペイン,K,不動産業，物品賃貸業,1
1995,13,東京都,2,ヨーロッパ州,220,イタリア,C,鉱業，採石業，砂利採取業,1
1995,13,東京都,2,ヨーロッパ州,220,イタリア,E,製造業,26
1995,13,東京都,2,ヨーロッパ州,220,イタリア,G,情報通信業,1
1995,13,東京都,2,ヨーロッパ州,220,イタリア,H,運輸業，郵便業,3
1995,13,東京都,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,24
1995,13,東京都,2,ヨーロッパ州,220,イタリア,L,学術研究，専門・技術サービス業,1
1995,13,東京都,2,ヨーロッパ州,220,イタリア,N,生活関連サービス業，娯楽業,1
1995,13,東京都,2,ヨーロッパ州,222,フィンランド,E,製造業,3
1995,13,東京都,2,ヨーロッパ州,222,フィンランド,I,卸売業，小売業,1
1995,13,東京都,2,ヨーロッパ州,223,ポーランド,E,製造業,3
1995,13,東京都,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,4
1995,13,東京都,2,ヨーロッパ州,225,オーストリア,E,製造業,2
1995,13,東京都,2,ヨーロッパ州,225,オーストリア,H,運輸業，郵便業,1
1995,13,東京都,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,9
1995,13,東京都,2,ヨーロッパ州,225,オーストリア,K,不動産業，物品賃貸業,1
1995,13,東京都,2,ヨーロッパ州,227,ハンガリー,D,建設業,1
1995,13,東京都,2,ヨーロッパ州,227,ハンガリー,E,製造業,3
1995,13,東京都,2,ヨーロッパ州,227,ハンガリー,H,運輸業，郵便業,1
1995,13,東京都,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,2
1995,13,東京都,2,ヨーロッパ州,227,ハンガリー,L,学術研究，専門・技術サービス業,1
1995,13,東京都,2,ヨーロッパ州,230,ギリシャ,E,製造業,3
1995,13,東京都,2,ヨーロッパ州,230,ギリシャ,H,運輸業，郵便業,1
1995,13,東京都,2,ヨーロッパ州,230,ギリシャ,I,卸売業，小売業,4
1995,13,東京都,2,ヨーロッパ州,231,ルーマニア,E,製造業,1
1995,13,東京都,2,ヨーロッパ州,231,ルーマニア,G,情報通信業,1
1995,13,東京都,2,ヨーロッパ州,231,ルーマニア,I,卸売業，小売業,2
1995,13,東京都,2,ヨーロッパ州,233,キプロス,I,卸売業，小売業,1
1995,13,東京都,2,ヨーロッパ州,234,トルコ,A,農業，林業,2
1995,13,東京都,2,ヨーロッパ州,234,トルコ,D,建設業,1
1995,13,東京都,2,ヨーロッパ州,234,トルコ,E,製造業,4
1995,13,東京都,2,ヨーロッパ州,234,トルコ,G,情報通信業,1
1995,13,東京都,2,ヨーロッパ州,234,トルコ,I,卸売業，小売業,2
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,B,漁業,3
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,E,製造業,3
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,H,運輸業，郵便業,1
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,I,卸売業，小売業,8
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,K,不動産業，物品賃貸業,1
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,M,宿泊業，飲食サービス業,2
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,N,生活関連サービス業，娯楽業,1
1995,13,東京都,2,ヨーロッパ州,288,旧ソ連,R,サービス業（他に分類されないもの）,1
1995,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,E,製造業,1
1995,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,G,情報通信業,1
1995,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,I,卸売業，小売業,10
1995,13,東京都,2,ヨーロッパ州,299,その他のヨーロッパ,J,金融業，保険業,1
1995,13,東京都,3,北アメリカ州,302,カナダ,C,鉱業，採石業，砂利採取業,6
1995,13,東京都,3,北アメリカ州,302,カナダ,D,建設業,1
1995,13,東京都,3,北アメリカ州,302,カナダ,E,製造業,49
1995,13,東京都,3,北アメリカ州,302,カナダ,H,運輸業，郵便業,8
1995,13,東京都,3,北アメリカ州,302,カナダ,I,卸売業，小売業,47
1995,13,東京都,3,北アメリカ州,302,カナダ,J,金融業，保険業,2
1995,13,東京都,3,北アメリカ州,302,カナダ,K,不動産業，物品賃貸業,7
1995,13,東京都,3,北アメリカ州,302,カナダ,M,宿泊業，飲食サービス業,4
1995,13,東京都,3,北アメリカ州,302,カナダ,N,生活関連サービス業，娯楽業,3
1995,13,東京都,3,北アメリカ州,302,カナダ,R,サービス業（他に分類されないもの）,9
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,A,農業，林業,6
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,B,漁業,8
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,C,鉱業，採石業，砂利採取業,14
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,D,建設業,44
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,E,製造業,568
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,F,電気・ガス・熱供給・水道業,17
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,37
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,H,運輸業，郵便業,60
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,342
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,J,金融業，保険業,81
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,115
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,22
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,M,宿泊業，飲食サービス業,35
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,N,生活関連サービス業，娯楽業,33
1995,13,東京都,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,120
1995,13,東京都,3,北アメリカ州,305,メキシコ,C,鉱業，採石業，砂利採取業,1
1995,13,東京都,3,北アメリカ州,305,メキシコ,D,建設業,2
1995,13,東京都,3,北アメリカ州,305,メキシコ,E,製造業,29
1995,13,東京都,3,北アメリカ州,305,メキシコ,H,運輸業，郵便業,5
1995,13,東京都,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,12
1995,13,東京都,3,北アメリカ州,305,メキシコ,K,不動産業，物品賃貸業,1
1995,13,東京都,3,北アメリカ州,305,メキシコ,N,生活関連サービス業，娯楽業,1
1995,13,東京都,3,北アメリカ州,305,メキシコ,R,サービス業（他に分類されないもの）,2
1995,13,東京都,3,北アメリカ州,306,グアテマラ,E,製造業,1
1995,13,東京都,3,北アメリカ州,306,グアテマラ,I,卸売業，小売業,2
1995,13,東京都,3,北アメリカ州,307,ホンジュラス,E,製造業,1
1995,13,東京都,3,北アメリカ州,309,エルサルバドル,E,製造業,1
1995,13,東京都,3,北アメリカ州,311,コスタリカ,E,製造業,1
1995,13,東京都,3,北アメリカ州,311,コスタリカ,I,卸売業，小売業,1
1995,13,東京都,3,北アメリカ州,312,パナマ,C,鉱業，採石業，砂利採取業,3
1995,13,東京都,3,北アメリカ州,312,パナマ,E,製造業,2
1995,13,東京都,3,北アメリカ州,312,パナマ,H,運輸業，郵便業,60
1995,13,東京都,3,北アメリカ州,312,パナマ,I,卸売業，小売業,15
1995,13,東京都,3,北アメリカ州,312,パナマ,J,金融業，保険業,6
1995,13,東京都,3,北アメリカ州,312,パナマ,K,不動産業，物品賃貸業,3
1995,13,東京都,3,北アメリカ州,312,パナマ,R,サービス業（他に分類されないもの）,5
1995,13,東京都,3,北アメリカ州,314,バーミュダ(英),C,鉱業，採石業，砂利採取業,1
1995,13,東京都,3,北アメリカ州,314,バーミュダ(英),H,運輸業，郵便業,2
1995,13,東京都,3,北アメリカ州,314,バーミュダ(英),J,金融業，保険業,5
1995,13,東京都,3,北アメリカ州,314,バーミュダ(英),K,不動産業，物品賃貸業,1
1995,13,東京都,3,北アメリカ州,315,バハマ,H,運輸業，郵便業,2
1995,13,東京都,3,北アメリカ州,316,ジャマイカ,A,農業，林業,2
1995,13,東京都,3,北アメリカ州,320,トリニダード・トバゴ,E,製造業,1
1995,13,東京都,3,北アメリカ州,324,プエルトリコ(米),I,卸売業，小売業,1
1995,13,東京都,3,北アメリカ州,324,プエルトリコ(米),R,サービス業（他に分類されないもの）,1
1995,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,E,製造業,6
1995,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,H,運輸業，郵便業,3
1995,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,I,卸売業，小売業,4
1995,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,J,金融業，保険業,14
1995,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,K,不動産業，物品賃貸業,4
1995,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,M,宿泊業，飲食サービス業,2
1995,13,東京都,3,北アメリカ州,399,その他の北アメリカ州,R,サービス業（他に分類されないもの）,5
1995,13,東京都,4,南アメリカ州,401,コロンビア,C,鉱業，採石業，砂利採取業,1
1995,13,東京都,4,南アメリカ州,401,コロンビア,E,製造業,3
1995,13,東京都,4,南アメリカ州,401,コロンビア,F,電気・ガス・熱供給・水道業,1
1995,13,東京都,4,南アメリカ州,401,コロンビア,I,卸売業，小売業,5
1995,13,東京都,4,南アメリカ州,402,ベネズエラ,E,製造業,5
1995,13,東京都,4,南アメリカ州,402,ベネズエラ,I,卸売業，小売業,7
1995,13,東京都,4,南アメリカ州,404,スリナム,R,サービス業（他に分類されないもの）,1
1995,13,東京都,4,南アメリカ州,406,エクアドル,H,運輸業，郵便業,1
1995,13,東京都,4,南アメリカ州,406,エクアドル,I,卸売業，小売業,3
1995,13,東京都,4,南アメリカ州,407,ペルー,C,鉱業，採石業，砂利採取業,1
1995,13,東京都,4,南アメリカ州,407,ペルー,E,製造業,2
1995,13,東京都,4,南アメリカ州,407,ペルー,H,運輸業，郵便業,1
1995,13,東京都,4,南アメリカ州,407,ペルー,I,卸売業，小売業,6
1995,13,東京都,4,南アメリカ州,408,ボリビア,D,建設業,1
1995,13,東京都,4,南アメリカ州,408,ボリビア,I,卸売業，小売業,1
1995,13,東京都,4,南アメリカ州,409,チリ,A,農業，林業,2
1995,13,東京都,4,南アメリカ州,409,チリ,B,漁業,3
1995,13,東京都,4,南アメリカ州,409,チリ,C,鉱業，採石業，砂利採取業,2
1995,13,東京都,4,南アメリカ州,409,チリ,D,建設業,1
1995,13,東京都,4,南アメリカ州,409,チリ,E,製造業,5
1995,13,東京都,4,南アメリカ州,409,チリ,G,情報通信業,2
1995,13,東京都,4,南アメリカ州,409,チリ,H,運輸業，郵便業,1
1995,13,東京都,4,南アメリカ州,409,チリ,I,卸売業，小売業,13
1995,13,東京都,4,南アメリカ州,409,チリ,J,金融業，保険業,4
1995,13,東京都,4,南アメリカ州,409,チリ,K,不動産業，物品賃貸業,1
1995,13,東京都,4,南アメリカ州,409,チリ,R,サービス業（他に分類されないもの）,1
1995,13,東京都,4,南アメリカ州,410,ブラジル,A,農業，林業,8
1995,13,東京都,4,南アメリカ州,410,ブラジル,C,鉱業，採石業，砂利採取業,3
1995,13,東京都,4,南アメリカ州,410,ブラジル,D,建設業,2
1995,13,東京都,4,南アメリカ州,410,ブラジル,E,製造業,52
1995,13,東京都,4,南アメリカ州,410,ブラジル,G,情報通信業,4
1995,13,東京都,4,南アメリカ州,410,ブラジル,H,運輸業，郵便業,3
1995,13,東京都,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,23
1995,13,東京都,4,南アメリカ州,410,ブラジル,J,金融業，保険業,1
1995,13,東京都,4,南アメリカ州,410,ブラジル,K,不動産業，物品賃貸業,2
1995,13,東京都,4,南アメリカ州,410,ブラジル,R,サービス業（他に分類されないもの）,5
1995,13,東京都,4,南アメリカ州,411,パラグアイ,A,農業，林業,1
1995,13,東京都,4,南アメリカ州,413,アルゼンチン,B,漁業,2
1995,13,東京都,4,南アメリカ州,413,アルゼンチン,E,製造業,3
1995,13,東京都,4,南アメリカ州,413,アルゼンチン,I,卸売業，小売業,8
1995,13,東京都,5,アフリカ州,501,モロッコ,I,卸売業，小売業,1
1995,13,東京都,5,アフリカ州,506,エジプト,E,製造業,3
1995,13,東京都,5,アフリカ州,515,リベリア,E,製造業,2
1995,13,東京都,5,アフリカ州,515,リベリア,H,運輸業，郵便業,96
1995,13,東京都,5,アフリカ州,515,リベリア,I,卸売業，小売業,1
1995,13,東京都,5,アフリカ州,515,リベリア,J,金融業，保険業,2
1995,13,東京都,5,アフリカ州,515,リベリア,K,不動産業，物品賃貸業,1
1995,13,東京都,5,アフリカ州,524,ナイジェリア,D,建設業,1
1995,13,東京都,5,アフリカ州,524,ナイジェリア,E,製造業,3
1995,13,東京都,5,アフリカ州,524,ナイジェリア,I,卸売業，小売業,3
1995,13,東京都,5,アフリカ州,525,ニジェール,C,鉱業，採石業，砂利採取業,1
1995,13,東京都,5,アフリカ州,527,カメルーン,I,卸売業，小売業,3
1995,13,東京都,5,アフリカ州,533,コンゴ民主共和国,C,鉱業，採石業，砂利採取業,1
1995,13,東京都,5,アフリカ州,538,エチオピア,I,卸売業，小売業,1
1995,13,東京都,5,アフリカ州,546,マダガスカル,B,漁業,1
1995,13,東京都,5,アフリカ州,554,ザンビア,I,卸売業，小売業,1
1995,13,東京都,5,アフリカ州,556,エスワティニ,E,製造業,1
1995,13,東京都,5,アフリカ州,599,その他のアフリカ,B,漁業,1
1995,13,東京都,5,アフリカ州,599,その他のアフリカ,E,製造業,7
1995,13,東京都,5,アフリカ州,599,その他のアフリカ,I,卸売業，小売業,2
1995,13,東京都,6,大洋州,601,オーストラリア,A,農業，林業,8
1995,13,東京都,6,大洋州,601,オーストラリア,B,漁業,1
1995,13,東京都,6,大洋州,601,オーストラリア,C,鉱業，採石業，砂利採取業,29
1995,13,東京都,6,大洋州,601,オーストラリア,D,建設業,15
1995,13,東京都,6,大洋州,601,オーストラリア,E,製造業,67
1995,13,東京都,6,大洋州,601,オーストラリア,G,情報通信業,5
1995,13,東京都,6,大洋州,601,オーストラリア,H,運輸業，郵便業,12
1995,13,東京都,6,大洋州,601,オーストラリア,I,卸売業，小売業,64
1995,13,東京都,6,大洋州,601,オーストラリア,J,金融業，保険業,7
1995,13,東京都,6,大洋州,601,オーストラリア,K,不動産業，物品賃貸業,15
1995,13,東京都,6,大洋州,601,オーストラリア,M,宿泊業，飲食サービス業,7
1995,13,東京都,6,大洋州,601,オーストラリア,N,生活関連サービス業，娯楽業,6
1995,13,東京都,6,大洋州,601,オーストラリア,R,サービス業（他に分類されないもの）,12
1995,13,東京都,6,大洋州,602,パプアニューギニア,A,農業，林業,2
1995,13,東京都,6,大洋州,602,パプアニューギニア,D,建設業,1
1995,13,東京都,6,大洋州,602,パプアニューギニア,I,卸売業，小売業,1
1995,13,東京都,6,大洋州,606,ニュージーランド,A,農業，林業,2
1995,13,東京都,6,大洋州,606,ニュージーランド,B,漁業,1
1995,13,東京都,6,大洋州,606,ニュージーランド,E,製造業,16
1995,13,東京都,6,大洋州,606,ニュージーランド,G,情報通信業,1
1995,13,東京都,6,大洋州,606,ニュージーランド,H,運輸業，郵便業,3
1995,13,東京都,6,大洋州,606,ニュージーランド,I,卸売業，小売業,18
1995,13,東京都,6,大洋州,606,ニュージーランド,N,生活関連サービス業，娯楽業,3
1995,13,東京都,6,大洋州,606,ニュージーランド,R,サービス業（他に分類されないもの）,9
1995,13,東京都,6,大洋州,612,フィジー,N,生活関連サービス業，娯楽業,2
1995,13,東京都,6,大洋州,699,その他のオセアニア,B,漁業,1
1995,13,東京都,6,大洋州,699,その他のオセアニア,D,建設業,2
1995,13,東京都,6,大洋州,699,その他のオセアニア,H,運輸業，郵便業,1
