集計年,都道府県コード,都道府県名,地域コード,地域名,国コード,国名,産業大分類コード,産業大分類名,現地法人企業数_増減率（％）
2018,22,静岡県,2,ヨーロッパ州,213,ドイツ,G,情報通信業,0.0000
2018,22,静岡県,2,ヨーロッパ州,213,ドイツ,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,213,ドイツ,L,学術研究，専門・技術サービス業,0.0000
2018,22,静岡県,2,ヨーロッパ州,215,スイス,I,卸売業，小売業,0.5000
2018,22,静岡県,2,ヨーロッパ州,217,ポルトガル,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,218,スペイン,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,218,スペイン,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,220,イタリア,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,220,イタリア,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,220,イタリア,L,学術研究，専門・技術サービス業,0.0000
2018,22,静岡県,2,ヨーロッパ州,220,イタリア,R,サービス業（他に分類されないもの）,0.0000
2018,22,静岡県,2,ヨーロッパ州,222,フィンランド,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,223,ポーランド,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,224,ロシア,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,224,ロシア,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,225,オーストリア,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,225,オーストリア,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,227,ハンガリー,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,227,ハンガリー,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,231,ルーマニア,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,232,ブルガリア,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,234,トルコ,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,234,トルコ,I,卸売業，小売業,0.0000
2018,22,静岡県,2,ヨーロッパ州,237,リトアニア,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,238,ウクライナ,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,245,チェコ,E,製造業,0.0000
2018,22,静岡県,2,ヨーロッパ州,246,スロバキア,E,製造業,0.0000
2018,22,静岡県,3,北アメリカ州,302,カナダ,E,製造業,0.0000
2018,22,静岡県,3,北アメリカ州,302,カナダ,I,卸売業，小売業,0.0000
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,E,製造業,0.0455
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,G,情報通信業,0.0000
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,H,運輸業，郵便業,0.0000
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,I,卸売業，小売業,-0.1034
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,J,金融業，保険業,2.0000
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,K,不動産業，物品賃貸業,0.0000
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,L,学術研究，専門・技術サービス業,0.1429
2018,22,静岡県,3,北アメリカ州,304,アメリカ合衆国,R,サービス業（他に分類されないもの）,0.1429
2018,22,静岡県,3,北アメリカ州,305,メキシコ,E,製造業,-0.1176
2018,22,静岡県,3,北アメリカ州,305,メキシコ,H,運輸業，郵便業,0.0000
2018,22,静岡県,3,北アメリカ州,305,メキシコ,I,卸売業，小売業,0.0000
2018,22,静岡県,3,北アメリカ州,305,メキシコ,J,金融業，保険業,0.0000
2018,22,静岡県,3,北アメリカ州,305,メキシコ,L,学術研究，専門・技術サービス業,0.0000
2018,22,静岡県,3,北アメリカ州,305,メキシコ,R,サービス業（他に分類されないもの）,0.0000
2018,22,静岡県,3,北アメリカ州,309,エルサルバドル,E,製造業,0.0000
2018,22,静岡県,3,北アメリカ州,310,ニカラグア,E,製造業,0.0000
2018,22,静岡県,3,北アメリカ州,310,ニカラグア,K,不動産業，物品賃貸業,0.0000
2018,22,静岡県,3,北アメリカ州,312,パナマ,I,卸売業，小売業,0.0000
2018,22,静岡県,4,南アメリカ州,401,コロンビア,E,製造業,0.0000
2018,22,静岡県,4,南アメリカ州,407,ペルー,I,卸売業，小売業,0.0000
2018,22,静岡県,4,南アメリカ州,410,ブラジル,E,製造業,0.0000
2018,22,静岡県,4,南アメリカ州,410,ブラジル,H,運輸業，郵便業,0.0000
2018,22,静岡県,4,南アメリカ州,410,ブラジル,I,卸売業，小売業,0.0000
2018,22,静岡県,4,南アメリカ州,410,ブラジル,J,金融業，保険業,0.5000
2018,22,静岡県,4,南アメリカ州,412,ウルグアイ,I,卸売業，小売業,0.0000
2018,22,静岡県,4,南アメリカ州,413,アルゼンチン,E,製造業,1.0000
2018,22,静岡県,5,アフリカ州,501,モロッコ,E,製造業,0.0000
2018,22,静岡県,5,アフリカ州,504,チュニジア,E,製造業,0.0000
2018,22,静岡県,5,アフリカ州,506,エジプト,E,製造業,-
2018,22,静岡県,5,アフリカ州,524,ナイジェリア,E,製造業,0.0000
2018,22,静岡県,5,アフリカ州,551,南アフリカ共和国,E,製造業,0.0000
2018,22,静岡県,5,アフリカ州,551,南アフリカ共和国,I,卸売業，小売業,0.0000
2018,22,静岡県,6,大洋州,601,オーストラリア,I,卸売業，小売業,0.0000
2018,22,静岡県,6,大洋州,601,オーストラリア,J,金融業，保険業,0.0000
2018,22,静岡県,6,大洋州,606,ニュージーランド,I,卸売業，小売業,0.0000
2018,22,静岡県,6,大洋州,699,その他のオセアニア,J,金融業，保険業,0.0000
2018,23,愛知県,1,アジア州,103,大韓民国,E,製造業,-0.0435
2018,23,愛知県,1,アジア州,103,大韓民国,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,103,大韓民国,H,運輸業，郵便業,0.0000
2018,23,愛知県,1,アジア州,103,大韓民国,I,卸売業，小売業,0.0000
2018,23,愛知県,1,アジア州,103,大韓民国,L,学術研究，専門・技術サービス業,0.0000
2018,23,愛知県,1,アジア州,103,大韓民国,R,サービス業（他に分類されないもの）,-0.2500
2018,23,愛知県,1,アジア州,105,中華人民共和国,D,建設業,1.0000
2018,23,愛知県,1,アジア州,105,中華人民共和国,E,製造業,0.0622
2018,23,愛知県,1,アジア州,105,中華人民共和国,G,情報通信業,0.3000
2018,23,愛知県,1,アジア州,105,中華人民共和国,H,運輸業，郵便業,0.1000
2018,23,愛知県,1,アジア州,105,中華人民共和国,I,卸売業，小売業,0.0533
2018,23,愛知県,1,アジア州,105,中華人民共和国,J,金融業，保険業,0.0000
2018,23,愛知県,1,アジア州,105,中華人民共和国,L,学術研究，専門・技術サービス業,0.1538
2018,23,愛知県,1,アジア州,105,中華人民共和国,M,宿泊業，飲食サービス業,1.0000
2018,23,愛知県,1,アジア州,105,中華人民共和国,R,サービス業（他に分類されないもの）,-0.0588
2018,23,愛知県,1,アジア州,106,台湾,E,製造業,0.0000
2018,23,愛知県,1,アジア州,106,台湾,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,106,台湾,H,運輸業，郵便業,2.0000
2018,23,愛知県,1,アジア州,106,台湾,I,卸売業，小売業,-0.1333
2018,23,愛知県,1,アジア州,106,台湾,M,宿泊業，飲食サービス業,-
2018,23,愛知県,1,アジア州,106,台湾,R,サービス業（他に分類されないもの）,0.0000
2018,23,愛知県,1,アジア州,108,香港,E,製造業,0.2000
2018,23,愛知県,1,アジア州,108,香港,H,運輸業，郵便業,0.0000
2018,23,愛知県,1,アジア州,108,香港,I,卸売業，小売業,0.0952
2018,23,愛知県,1,アジア州,108,香港,K,不動産業，物品賃貸業,0.1429
2018,23,愛知県,1,アジア州,108,香港,L,学術研究，専門・技術サービス業,0.0000
2018,23,愛知県,1,アジア州,108,香港,M,宿泊業，飲食サービス業,-
2018,23,愛知県,1,アジア州,110,ベトナム,D,建設業,0.0000
2018,23,愛知県,1,アジア州,110,ベトナム,E,製造業,0.3191
2018,23,愛知県,1,アジア州,110,ベトナム,G,情報通信業,0.3333
2018,23,愛知県,1,アジア州,110,ベトナム,H,運輸業，郵便業,-
2018,23,愛知県,1,アジア州,110,ベトナム,I,卸売業，小売業,0.0769
2018,23,愛知県,1,アジア州,110,ベトナム,L,学術研究，専門・技術サービス業,1.0000
2018,23,愛知県,1,アジア州,110,ベトナム,M,宿泊業，飲食サービス業,0.0000
2018,23,愛知県,1,アジア州,111,タイ,D,建設業,0.0000
2018,23,愛知県,1,アジア州,111,タイ,E,製造業,0.1202
2018,23,愛知県,1,アジア州,111,タイ,F,電気・ガス・熱供給・水道業,0.0000
2018,23,愛知県,1,アジア州,111,タイ,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,111,タイ,H,運輸業，郵便業,0.5556
2018,23,愛知県,1,アジア州,111,タイ,I,卸売業，小売業,0.2037
2018,23,愛知県,1,アジア州,111,タイ,L,学術研究，専門・技術サービス業,0.4000
2018,23,愛知県,1,アジア州,111,タイ,M,宿泊業，飲食サービス業,0.0000
2018,23,愛知県,1,アジア州,111,タイ,R,サービス業（他に分類されないもの）,1.0000
2018,23,愛知県,1,アジア州,112,シンガポール,C,鉱業，採石業，砂利採取業,0.0000
2018,23,愛知県,1,アジア州,112,シンガポール,E,製造業,0.3333
2018,23,愛知県,1,アジア州,112,シンガポール,F,電気・ガス・熱供給・水道業,0.0000
2018,23,愛知県,1,アジア州,112,シンガポール,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,112,シンガポール,H,運輸業，郵便業,0.5000
2018,23,愛知県,1,アジア州,112,シンガポール,I,卸売業，小売業,0.0769
2018,23,愛知県,1,アジア州,112,シンガポール,J,金融業，保険業,0.0000
2018,23,愛知県,1,アジア州,112,シンガポール,K,不動産業，物品賃貸業,0.0000
2018,23,愛知県,1,アジア州,112,シンガポール,L,学術研究，専門・技術サービス業,0.2000
2018,23,愛知県,1,アジア州,112,シンガポール,R,サービス業（他に分類されないもの）,0.0000
2018,23,愛知県,1,アジア州,113,マレーシア,C,鉱業，採石業，砂利採取業,0.0000
2018,23,愛知県,1,アジア州,113,マレーシア,E,製造業,0.0870
2018,23,愛知県,1,アジア州,113,マレーシア,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,113,マレーシア,H,運輸業，郵便業,2.0000
2018,23,愛知県,1,アジア州,113,マレーシア,I,卸売業，小売業,0.0769
2018,23,愛知県,1,アジア州,117,フィリピン,D,建設業,0.0000
2018,23,愛知県,1,アジア州,117,フィリピン,E,製造業,0.0000
2018,23,愛知県,1,アジア州,117,フィリピン,F,電気・ガス・熱供給・水道業,0.0000
2018,23,愛知県,1,アジア州,117,フィリピン,G,情報通信業,2.0000
2018,23,愛知県,1,アジア州,117,フィリピン,H,運輸業，郵便業,1.0000
2018,23,愛知県,1,アジア州,117,フィリピン,I,卸売業，小売業,0.1000
2018,23,愛知県,1,アジア州,117,フィリピン,K,不動産業，物品賃貸業,0.0000
2018,23,愛知県,1,アジア州,117,フィリピン,L,学術研究，専門・技術サービス業,0.0000
2018,23,愛知県,1,アジア州,117,フィリピン,R,サービス業（他に分類されないもの）,0.0000
2018,23,愛知県,1,アジア州,118,インドネシア,E,製造業,0.2000
2018,23,愛知県,1,アジア州,118,インドネシア,F,電気・ガス・熱供給・水道業,0.0000
2018,23,愛知県,1,アジア州,118,インドネシア,G,情報通信業,1.0000
2018,23,愛知県,1,アジア州,118,インドネシア,H,運輸業，郵便業,0.8333
2018,23,愛知県,1,アジア州,118,インドネシア,I,卸売業，小売業,0.1154
2018,23,愛知県,1,アジア州,118,インドネシア,J,金融業，保険業,0.0000
2018,23,愛知県,1,アジア州,118,インドネシア,K,不動産業，物品賃貸業,0.5000
2018,23,愛知県,1,アジア州,118,インドネシア,L,学術研究，専門・技術サービス業,0.0000
2018,23,愛知県,1,アジア州,118,インドネシア,M,宿泊業，飲食サービス業,0.0000
2018,23,愛知県,1,アジア州,120,カンボジア,E,製造業,4.0000
2018,23,愛知県,1,アジア州,120,カンボジア,I,卸売業，小売業,0.0000
2018,23,愛知県,1,アジア州,120,カンボジア,J,金融業，保険業,0.0000
2018,23,愛知県,1,アジア州,120,カンボジア,R,サービス業（他に分類されないもの）,0.0000
2018,23,愛知県,1,アジア州,121,ラオス,E,製造業,1.0000
2018,23,愛知県,1,アジア州,121,ラオス,I,卸売業，小売業,0.0000
2018,23,愛知県,1,アジア州,122,ミャンマー,E,製造業,0.5000
2018,23,愛知県,1,アジア州,122,ミャンマー,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,122,ミャンマー,H,運輸業，郵便業,0.0000
2018,23,愛知県,1,アジア州,122,ミャンマー,I,卸売業，小売業,0.0000
2018,23,愛知県,1,アジア州,123,インド,C,鉱業，採石業，砂利採取業,0.0000
2018,23,愛知県,1,アジア州,123,インド,E,製造業,0.0208
2018,23,愛知県,1,アジア州,123,インド,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,123,インド,H,運輸業，郵便業,0.5000
2018,23,愛知県,1,アジア州,123,インド,I,卸売業，小売業,0.2000
2018,23,愛知県,1,アジア州,123,インド,J,金融業，保険業,0.0000
2018,23,愛知県,1,アジア州,123,インド,K,不動産業，物品賃貸業,0.0000
2018,23,愛知県,1,アジア州,123,インド,L,学術研究，専門・技術サービス業,0.0000
2018,23,愛知県,1,アジア州,124,パキスタン,E,製造業,0.0000
2018,23,愛知県,1,アジア州,125,スリランカ,E,製造業,0.0000
2018,23,愛知県,1,アジア州,125,スリランカ,I,卸売業，小売業,0.0000
2018,23,愛知県,1,アジア州,127,バングラデシュ,R,サービス業（他に分類されないもの）,-
2018,23,愛知県,1,アジア州,143,イスラエル,E,製造業,0.0000
2018,23,愛知県,1,アジア州,147,アラブ首長国連邦,E,製造業,0.0000
2018,23,愛知県,1,アジア州,147,アラブ首長国連邦,G,情報通信業,0.0000
2018,23,愛知県,1,アジア州,147,アラブ首長国連邦,I,卸売業，小売業,0.1667
2018,23,愛知県,1,アジア州,147,アラブ首長国連邦,L,学術研究，専門・技術サービス業,0.0000
2018,23,愛知県,1,アジア州,153,カザフスタン,I,卸売業，小売業,-0.2000
2018,23,愛知県,2,ヨーロッパ州,202,ノルウェー,I,卸売業，小売業,0.0000
2018,23,愛知県,2,ヨーロッパ州,203,スウェーデン,E,製造業,0.0000
2018,23,愛知県,2,ヨーロッパ州,203,スウェーデン,I,卸売業，小売業,0.0000
2018,23,愛知県,2,ヨーロッパ州,204,デンマーク,E,製造業,1.0000
2018,23,愛知県,2,ヨーロッパ州,204,デンマーク,I,卸売業，小売業,0.0000
2018,23,愛知県,2,ヨーロッパ州,205,英国,E,製造業,0.1765
2018,23,愛知県,2,ヨーロッパ州,205,英国,H,運輸業，郵便業,0.0000
2018,23,愛知県,2,ヨーロッパ州,205,英国,I,卸売業，小売業,0.0500
2018,23,愛知県,2,ヨーロッパ州,205,英国,J,金融業，保険業,0.0000
2018,23,愛知県,2,ヨーロッパ州,205,英国,L,学術研究，専門・技術サービス業,-0.5000
2018,23,愛知県,2,ヨーロッパ州,205,英国,M,宿泊業，飲食サービス業,-
2018,23,愛知県,2,ヨーロッパ州,207,オランダ,E,製造業,0.0000
2018,23,愛知県,2,ヨーロッパ州,207,オランダ,H,運輸業，郵便業,0.0000
2018,23,愛知県,2,ヨーロッパ州,207,オランダ,I,卸売業，小売業,0.1111
2018,23,愛知県,2,ヨーロッパ州,207,オランダ,L,学術研究，専門・技術サービス業,0.3333
2018,23,愛知県,2,ヨーロッパ州,207,オランダ,R,サービス業（他に分類されないもの）,0.0000
2018,23,愛知県,2,ヨーロッパ州,208,ベルギー,E,製造業,0.0000
2018,23,愛知県,2,ヨーロッパ州,208,ベルギー,H,運輸業，郵便業,0.0000
2018,23,愛知県,2,ヨーロッパ州,208,ベルギー,I,卸売業，小売業,0.0000
2018,23,愛知県,2,ヨーロッパ州,208,ベルギー,L,学術研究，専門・技術サービス業,0.0000
